,class,wet,count,dry,aspect,elevation_below,year_month,season,percent_wet,km2_wet,km2_dry,km2_all,year,month
7,315_4000,9,25,14,315,4000,2018-04,2017,0.391304347826087,0.09000000000000002,0.14,0.25000000000000006,2018,04
8,135_4500,0,0,0,135,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
9,90_4500,0,0,0,90,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
10,225_1500,459,46051,300,225,1500,2018-04,2017,0.6047430830039525,4.590000000000001,3.0000000000000004,460.5100000000001,2018,04
11,90_2000,14477,34105,2283,90,2000,2018-04,2017,0.8637828162291169,144.77000000000004,22.830000000000005,341.05000000000007,2018,04
12,270_2500,16083,30397,429,270,2500,2018-04,2017,0.9740188953488372,160.83000000000004,4.290000000000001,303.9700000000001,2018,04
13,315_2500,18715,30520,714,315,2500,2018-04,2017,0.9632508106438828,187.15000000000003,7.1400000000000015,305.20000000000005,2018,04
14,45_3000,9858,14562,1436,45,3000,2018-04,2017,0.8728528422171065,98.58000000000001,14.360000000000003,145.62000000000003,2018,04
15,270_4000,7,15,4,270,4000,2018-04,2017,0.6363636363636364,0.07,0.04000000000000001,0.15000000000000002,2018,04
16,180_4000,6,14,2,180,4000,2018-04,2017,0.75,0.06000000000000001,0.020000000000000004,0.14,2018,04
17,45_1500,1925,51376,771,45,1500,2018-04,2017,0.7140207715133531,19.250000000000004,7.710000000000002,513.7600000000001,2018,04
18,180_2500,13871,23532,367,180,2500,2018-04,2017,0.9742239078522265,138.71000000000004,3.670000000000001,235.32000000000005,2018,04
19,135_1500,1610,59707,792,135,1500,2018-04,2017,0.6702747710241466,16.1,7.920000000000002,597.0700000000002,2018,04
20,0_3500,1490,3387,1165,0,3500,2018-04,2017,0.5612052730696798,14.900000000000002,11.650000000000002,33.870000000000005,2018,04
21,225_4000,1,9,5,225,4000,2018-04,2017,0.16666666666666666,0.010000000000000002,0.05000000000000001,0.09000000000000002,2018,04
22,90_1500,1997,49408,942,90,1500,2018-04,2017,0.6794828172847908,19.970000000000002,9.420000000000002,494.0800000000001,2018,04
23,135_3000,10704,12382,196,135,3000,2018-04,2017,0.9820183486238532,107.04000000000002,1.9600000000000004,123.82000000000002,2018,04
24,45_4500,0,0,0,45,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
25,225_2500,10610,22701,218,225,2500,2018-04,2017,0.9798670114517917,106.10000000000002,2.1800000000000006,227.01000000000005,2018,04
26,270_3500,1220,2746,259,270,3500,2018-04,2017,0.8248816768086545,12.200000000000003,2.5900000000000003,27.460000000000004,2018,04
27,315_3500,1834,3532,533,315,3500,2018-04,2017,0.7748204478242501,18.340000000000003,5.330000000000001,35.32000000000001,2018,04
28,45_2000,12354,32185,1244,45,2000,2018-04,2017,0.9085159582291513,123.54000000000002,12.440000000000003,321.8500000000001,2018,04
29,90_3000,10173,13201,649,90,3000,2018-04,2017,0.9400295693956755,101.73000000000002,6.490000000000001,132.01000000000002,2018,04
30,180_3500,1348,2232,86,180,3500,2018-04,2017,0.9400278940027894,13.480000000000002,0.8600000000000002,22.320000000000004,2018,04
31,0_4500,0,0,0,0,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
32,135_4000,9,14,1,135,4000,2018-04,2017,0.9,0.09000000000000002,0.010000000000000002,0.14,2018,04
33,90_2500,21294,27594,1337,90,2500,2018-04,2017,0.9409217445097433,212.94000000000005,13.370000000000003,275.94000000000005,2018,04
34,135_2500,20928,26251,831,135,2500,2018-04,2017,0.9618089066593134,209.28000000000003,8.310000000000002,262.51000000000005,2018,04
35,315_2000,8902,39226,605,315,2000,2018-04,2017,0.9363626801304302,89.02000000000001,6.050000000000002,392.2600000000001,2018,04
36,0_2000,11113,35456,707,0,2000,2018-04,2017,0.9401861252115059,111.13000000000002,7.070000000000001,354.56000000000006,2018,04
37,270_4500,0,0,0,270,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
38,315_4500,0,0,0,315,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
39,225_3500,837,2280,208,225,3500,2018-04,2017,0.8009569377990431,8.370000000000001,2.0800000000000005,22.800000000000004,2018,04
40,90_4000,7,20,3,90,4000,2018-04,2017,0.7,0.07,0.030000000000000006,0.20000000000000004,2018,04
41,270_2000,6165,35246,858,270,2000,2018-04,2017,0.8778299871849637,61.65000000000001,8.580000000000002,352.4600000000001,2018,04
42,315_1500,1222,63820,517,315,1500,2018-04,2017,0.7027027027027027,12.220000000000002,5.170000000000001,638.2000000000002,2018,04
43,180_2000,8090,33139,1655,180,2000,2018-04,2017,0.8301693175987686,80.90000000000002,16.550000000000004,331.39000000000004,2018,04
44,180_4500,0,0,0,180,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
45,45_3500,1704,3164,698,45,3500,2018-04,2017,0.7094088259783514,17.040000000000003,6.980000000000001,31.640000000000008,2018,04
46,0_1500,1773,65477,641,0,1500,2018-04,2017,0.7344656172328086,17.730000000000004,6.410000000000001,654.7700000000001,2018,04
47,270_1500,609,49944,333,270,1500,2018-04,2017,0.6464968152866242,6.090000000000001,3.3300000000000005,499.4400000000001,2018,04
48,90_3500,2197,2915,173,90,3500,2018-04,2017,0.9270042194092827,21.970000000000006,1.7300000000000004,29.150000000000006,2018,04
49,135_3500,2050,2452,48,135,3500,2018-04,2017,0.9771210676835081,20.500000000000004,0.4800000000000001,24.520000000000003,2018,04
50,315_3000,9421,15789,884,315,3000,2018-04,2017,0.9142163998059195,94.21000000000002,8.840000000000002,157.89000000000004,2018,04
51,0_3000,10465,15932,1957,0,3000,2018-04,2017,0.8424569312510063,104.65000000000002,19.570000000000004,159.32000000000002,2018,04
52,225_2000,4523,27108,745,225,2000,2018-04,2017,0.8585801063022019,45.23000000000001,7.450000000000001,271.08000000000004,2018,04
53,270_3000,8104,14820,383,270,3000,2018-04,2017,0.9548721574172263,81.04000000000002,3.830000000000001,148.20000000000002,2018,04
54,45_4000,1,7,3,45,4000,2018-04,2017,0.25,0.010000000000000002,0.030000000000000006,0.07,2018,04
55,225_4500,0,0,0,225,4500,2018-04,2017,,0.0,0.0,0.0,2018,04
0,180_3000,2389,11089,8,180,3000,2018-05,2017,0.9966624947851481,23.890000000000004,0.08000000000000002,110.89000000000001,2018,05
1,45_2500,5227,26276,259,45,2500,2018-05,2017,0.9527889172438936,52.27000000000001,2.5900000000000003,262.76000000000005,2018,05
2,0_2500,4863,26644,146,0,2500,2018-05,2017,0.9708524655619885,48.63000000000001,1.4600000000000002,266.44000000000005,2018,05
3,180_1500,0,60409,0,180,1500,2018-05,2017,,0.0,0.0,604.0900000000001,2018,05
4,135_2000,232,35129,133,135,2000,2018-05,2017,0.6356164383561644,2.3200000000000003,1.3300000000000003,351.2900000000001,2018,05
5,0_4000,0,20,0,0,4000,2018-05,2017,,0.0,0.0,0.20000000000000004,2018,05
6,225_3000,1452,12675,7,225,3000,2018-05,2017,0.9952021932830706,14.520000000000003,0.07,126.75000000000003,2018,05
7,315_4000,1,25,0,315,4000,2018-05,2017,1.0,0.010000000000000002,0.0,0.25000000000000006,2018,05
8,135_4500,0,0,0,135,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
9,90_4500,0,0,0,90,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
10,225_1500,0,46051,0,225,1500,2018-05,2017,,0.0,0.0,460.5100000000001,2018,05
11,90_2000,472,34105,199,90,2000,2018-05,2017,0.7034277198211625,4.720000000000001,1.9900000000000004,341.05000000000007,2018,05
12,270_2500,1542,30397,50,270,2500,2018-05,2017,0.9685929648241206,15.420000000000003,0.5000000000000001,303.9700000000001,2018,05
13,315_2500,3284,30520,95,315,2500,2018-05,2017,0.9718851731281444,32.84,0.9500000000000002,305.20000000000005,2018,05
14,45_3000,6081,14562,56,45,3000,2018-05,2017,0.9908750203682581,60.81000000000001,0.56,145.62000000000003,2018,05
15,270_4000,0,15,0,270,4000,2018-05,2017,,0.0,0.0,0.15000000000000002,2018,05
16,180_4000,0,14,0,180,4000,2018-05,2017,,0.0,0.0,0.14,2018,05
17,45_1500,4,51376,2,45,1500,2018-05,2017,0.6666666666666666,0.04000000000000001,0.020000000000000004,513.7600000000001,2018,05
18,180_2500,1417,23532,62,180,2500,2018-05,2017,0.9580797836375929,14.170000000000003,0.6200000000000001,235.32000000000005,2018,05
19,135_1500,2,59707,1,135,1500,2018-05,2017,0.6666666666666666,0.020000000000000004,0.010000000000000002,597.0700000000002,2018,05
20,0_3500,1445,3387,17,0,3500,2018-05,2017,0.9883720930232558,14.450000000000003,0.17000000000000004,33.870000000000005,2018,05
21,225_4000,0,9,0,225,4000,2018-05,2017,,0.0,0.0,0.09000000000000002,2018,05
22,90_1500,3,49408,0,90,1500,2018-05,2017,1.0,0.030000000000000006,0.0,494.0800000000001,2018,05
23,135_3000,4181,12382,33,135,3000,2018-05,2017,0.9921689606074988,41.81000000000001,0.33000000000000007,123.82000000000002,2018,05
24,45_4500,0,0,0,45,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
25,225_2500,771,22701,25,225,2500,2018-05,2017,0.9685929648241206,7.710000000000002,0.25000000000000006,227.01000000000005,2018,05
26,270_3500,537,2746,2,270,3500,2018-05,2017,0.9962894248608535,5.370000000000001,0.020000000000000004,27.460000000000004,2018,05
27,315_3500,1104,3532,3,315,3500,2018-05,2017,0.997289972899729,11.040000000000003,0.030000000000000006,35.32000000000001,2018,05
28,45_2000,675,32185,233,45,2000,2018-05,2017,0.7433920704845814,6.750000000000001,2.3300000000000005,321.8500000000001,2018,05
29,90_3000,5367,13201,66,90,3000,2018-05,2017,0.9878520154610713,53.67000000000001,0.6600000000000001,132.01000000000002,2018,05
30,180_3500,685,2232,5,180,3500,2018-05,2017,0.9927536231884058,6.850000000000001,0.05000000000000001,22.320000000000004,2018,05
31,0_4500,0,0,0,0,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
32,135_4000,1,14,0,135,4000,2018-05,2017,1.0,0.010000000000000002,0.0,0.14,2018,05
33,90_2500,4009,27594,280,90,2500,2018-05,2017,0.9347167171834927,40.09000000000001,2.8000000000000007,275.94000000000005,2018,05
34,135_2500,2599,26251,156,135,2500,2018-05,2017,0.9433756805807623,25.990000000000006,1.5600000000000003,262.51000000000005,2018,05
35,315_2000,351,39226,57,315,2000,2018-05,2017,0.8602941176470589,3.5100000000000007,0.5700000000000001,392.2600000000001,2018,05
36,0_2000,852,35456,147,0,2000,2018-05,2017,0.8528528528528528,8.520000000000001,1.4700000000000002,354.56000000000006,2018,05
37,270_4500,0,0,0,270,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
38,315_4500,0,0,0,315,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
39,225_3500,299,2280,0,225,3500,2018-05,2017,1.0,2.9900000000000007,0.0,22.800000000000004,2018,05
40,90_4000,4,20,0,90,4000,2018-05,2017,1.0,0.04000000000000001,0.0,0.20000000000000004,2018,05
41,270_2000,91,35246,13,270,2000,2018-05,2017,0.875,0.9100000000000001,0.13000000000000003,352.4600000000001,2018,05
42,315_1500,2,63820,0,315,1500,2018-05,2017,1.0,0.020000000000000004,0.0,638.2000000000002,2018,05
43,180_2000,68,33139,35,180,2000,2018-05,2017,0.6601941747572816,0.6800000000000002,0.3500000000000001,331.39000000000004,2018,05
44,180_4500,0,0,0,180,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
45,45_3500,1371,3164,13,45,3500,2018-05,2017,0.990606936416185,13.710000000000003,0.13000000000000003,31.640000000000008,2018,05
46,0_1500,2,65477,2,0,1500,2018-05,2017,0.5,0.020000000000000004,0.020000000000000004,654.7700000000001,2018,05
47,270_1500,0,49944,0,270,1500,2018-05,2017,,0.0,0.0,499.4400000000001,2018,05
48,90_3500,1420,2915,8,90,3500,2018-05,2017,0.9943977591036415,14.200000000000003,0.08000000000000002,29.150000000000006,2018,05
49,135_3500,1260,2452,3,135,3500,2018-05,2017,0.997624703087886,12.600000000000003,0.030000000000000006,24.520000000000003,2018,05
50,315_3000,4184,15789,20,315,3000,2018-05,2017,0.9952426260704091,41.84000000000001,0.20000000000000004,157.89000000000004,2018,05
51,0_3000,6558,15932,33,0,3000,2018-05,2017,0.9949931725079654,65.58000000000001,0.33000000000000007,159.32000000000002,2018,05
52,225_2000,46,27108,20,225,2000,2018-05,2017,0.696969696969697,0.4600000000000001,0.20000000000000004,271.08000000000004,2018,05
53,270_3000,2192,14820,11,270,3000,2018-05,2017,0.9950068088969587,21.920000000000005,0.11000000000000001,148.20000000000002,2018,05
54,45_4000,0,7,0,45,4000,2018-05,2017,,0.0,0.0,0.07,2018,05
55,225_4500,0,0,0,225,4500,2018-05,2017,,0.0,0.0,0.0,2018,05
0,180_3000,531,11089,56,180,3000,2018-06,2017,0.9045996592844975,5.310000000000001,0.56,110.89000000000001,2018,06
1,45_2500,208,26276,17,45,2500,2018-06,2017,0.9244444444444444,2.0800000000000005,0.17000000000000004,262.76000000000005,2018,06
2,0_2500,328,26644,23,0,2500,2018-06,2017,0.9344729344729344,3.2800000000000007,0.23000000000000004,266.44000000000005,2018,06
3,180_1500,0,60409,0,180,1500,2018-06,2017,,0.0,0.0,604.0900000000001,2018,06
4,135_2000,0,35129,0,135,2000,2018-06,2017,,0.0,0.0,351.2900000000001,2018,06
5,0_4000,10,20,1,0,4000,2018-06,2017,0.9090909090909091,0.10000000000000002,0.010000000000000002,0.20000000000000004,2018,06
6,225_3000,547,12675,64,225,3000,2018-06,2017,0.8952536824877251,5.470000000000001,0.6400000000000001,126.75000000000003,2018,06
7,315_4000,12,25,0,315,4000,2018-06,2017,1.0,0.12000000000000002,0.0,0.25000000000000006,2018,06
8,135_4500,0,0,0,135,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
9,90_4500,0,0,0,90,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
10,225_1500,0,46051,0,225,1500,2018-06,2017,,0.0,0.0,460.5100000000001,2018,06
11,90_2000,0,34105,0,90,2000,2018-06,2017,,0.0,0.0,341.05000000000007,2018,06
12,270_2500,70,30397,10,270,2500,2018-06,2017,0.875,0.7000000000000002,0.10000000000000002,303.9700000000001,2018,06
13,315_2500,188,30520,20,315,2500,2018-06,2017,0.9038461538461539,1.8800000000000003,0.20000000000000004,305.20000000000005,2018,06
14,45_3000,2621,14562,135,45,3000,2018-06,2017,0.9510159651669086,26.210000000000004,1.3500000000000003,145.62000000000003,2018,06
15,270_4000,8,15,0,270,4000,2018-06,2017,1.0,0.08000000000000002,0.0,0.15000000000000002,2018,06
16,180_4000,1,14,0,180,4000,2018-06,2017,1.0,0.010000000000000002,0.0,0.14,2018,06
17,45_1500,0,51376,0,45,1500,2018-06,2017,,0.0,0.0,513.7600000000001,2018,06
18,180_2500,28,23532,10,180,2500,2018-06,2017,0.7368421052631579,0.28,0.10000000000000002,235.32000000000005,2018,06
19,135_1500,0,59707,0,135,1500,2018-06,2017,,0.0,0.0,597.0700000000002,2018,06
20,0_3500,2051,3387,11,0,3500,2018-06,2017,0.9946653734238603,20.510000000000005,0.11000000000000001,33.870000000000005,2018,06
21,225_4000,3,9,0,225,4000,2018-06,2017,1.0,0.030000000000000006,0.0,0.09000000000000002,2018,06
22,90_1500,0,49408,0,90,1500,2018-06,2017,,0.0,0.0,494.0800000000001,2018,06
23,135_3000,581,12382,60,135,3000,2018-06,2017,0.906396255850234,5.810000000000001,0.6000000000000001,123.82000000000002,2018,06
24,45_4500,0,0,0,45,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
25,225_2500,25,22701,4,225,2500,2018-06,2017,0.8620689655172413,0.25000000000000006,0.04000000000000001,227.01000000000005,2018,06
26,270_3500,1003,2746,18,270,3500,2018-06,2017,0.9823702252693438,10.030000000000001,0.18000000000000005,27.460000000000004,2018,06
27,315_3500,1630,3532,31,315,3500,2018-06,2017,0.9813365442504516,16.300000000000004,0.31000000000000005,35.32000000000001,2018,06
28,45_2000,0,32185,0,45,2000,2018-06,2017,,0.0,0.0,321.8500000000001,2018,06
29,90_3000,1064,13201,117,90,3000,2018-06,2017,0.9009314140558848,10.640000000000002,1.1700000000000002,132.01000000000002,2018,06
30,180_3500,610,2232,11,180,3500,2018-06,2017,0.9822866344605475,6.100000000000001,0.11000000000000001,22.320000000000004,2018,06
31,0_4500,0,0,0,0,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
32,135_4000,1,14,1,135,4000,2018-06,2017,0.5,0.010000000000000002,0.010000000000000002,0.14,2018,06
33,90_2500,75,27594,13,90,2500,2018-06,2017,0.8522727272727273,0.7500000000000001,0.13000000000000003,275.94000000000005,2018,06
34,135_2500,44,26251,2,135,2500,2018-06,2017,0.9565217391304348,0.44000000000000006,0.020000000000000004,262.51000000000005,2018,06
35,315_2000,0,39226,0,315,2000,2018-06,2017,,0.0,0.0,392.2600000000001,2018,06
36,0_2000,1,35456,0,0,2000,2018-06,2017,1.0,0.010000000000000002,0.0,354.56000000000006,2018,06
37,270_4500,0,0,0,270,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
38,315_4500,0,0,0,315,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
39,225_3500,539,2280,12,225,3500,2018-06,2017,0.9782214156079855,5.3900000000000015,0.12000000000000002,22.800000000000004,2018,06
40,90_4000,2,20,0,90,4000,2018-06,2017,1.0,0.020000000000000004,0.0,0.20000000000000004,2018,06
41,270_2000,0,35246,0,270,2000,2018-06,2017,,0.0,0.0,352.4600000000001,2018,06
42,315_1500,0,63820,0,315,1500,2018-06,2017,,0.0,0.0,638.2000000000002,2018,06
43,180_2000,14,33139,0,180,2000,2018-06,2017,1.0,0.14,0.0,331.39000000000004,2018,06
44,180_4500,0,0,0,180,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
45,45_3500,1550,3164,9,45,3500,2018-06,2017,0.9942270686337396,15.500000000000004,0.09000000000000002,31.640000000000008,2018,06
46,0_1500,0,65477,0,0,1500,2018-06,2017,,0.0,0.0,654.7700000000001,2018,06
47,270_1500,0,49944,0,270,1500,2018-06,2017,,0.0,0.0,499.4400000000001,2018,06
48,90_3500,1149,2915,28,90,3500,2018-06,2017,0.9762107051826678,11.490000000000002,0.28,29.150000000000006,2018,06
49,135_3500,908,2452,24,135,3500,2018-06,2017,0.9742489270386266,9.080000000000002,0.24000000000000005,24.520000000000003,2018,06
50,315_3000,2487,15789,166,315,3000,2018-06,2017,0.9374293252921221,24.870000000000005,1.6600000000000004,157.89000000000004,2018,06
51,0_3000,4214,15932,127,0,3000,2018-06,2017,0.9707440681870537,42.14000000000001,1.2700000000000002,159.32000000000002,2018,06
52,225_2000,0,27108,1,225,2000,2018-06,2017,0.0,0.0,0.010000000000000002,271.08000000000004,2018,06
53,270_3000,1138,14820,99,270,3000,2018-06,2017,0.919967663702506,11.380000000000003,0.9900000000000002,148.20000000000002,2018,06
54,45_4000,2,7,0,45,4000,2018-06,2017,1.0,0.020000000000000004,0.0,0.07,2018,06
55,225_4500,0,0,0,225,4500,2018-06,2017,,0.0,0.0,0.0,2018,06
0,180_3000,50,11089,98,180,3000,2018-07,2017,0.33783783783783783,0.5000000000000001,0.9800000000000002,110.89000000000001,2018,07
1,45_2500,3,26276,16,45,2500,2018-07,2017,0.15789473684210525,0.030000000000000006,0.16000000000000003,262.76000000000005,2018,07
2,0_2500,4,26644,30,0,2500,2018-07,2017,0.11764705882352941,0.04000000000000001,0.30000000000000004,266.44000000000005,2018,07
3,180_1500,0,60409,0,180,1500,2018-07,2017,,0.0,0.0,604.0900000000001,2018,07
4,135_2000,0,35129,0,135,2000,2018-07,2017,,0.0,0.0,351.2900000000001,2018,07
5,0_4000,10,20,0,0,4000,2018-07,2017,1.0,0.10000000000000002,0.0,0.20000000000000004,2018,07
6,225_3000,37,12675,52,225,3000,2018-07,2017,0.4157303370786517,0.37000000000000005,0.5200000000000001,126.75000000000003,2018,07
7,315_4000,11,25,0,315,4000,2018-07,2017,1.0,0.11000000000000001,0.0,0.25000000000000006,2018,07
8,135_4500,0,0,0,135,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
9,90_4500,0,0,0,90,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
10,225_1500,0,46051,0,225,1500,2018-07,2017,,0.0,0.0,460.5100000000001,2018,07
11,90_2000,0,34105,0,90,2000,2018-07,2017,,0.0,0.0,341.05000000000007,2018,07
12,270_2500,2,30397,35,270,2500,2018-07,2017,0.05405405405405406,0.020000000000000004,0.3500000000000001,303.9700000000001,2018,07
13,315_2500,4,30520,25,315,2500,2018-07,2017,0.13793103448275862,0.04000000000000001,0.25000000000000006,305.20000000000005,2018,07
14,45_3000,583,14562,184,45,3000,2018-07,2017,0.7601043024771839,5.830000000000001,1.8400000000000003,145.62000000000003,2018,07
15,270_4000,7,15,0,270,4000,2018-07,2017,1.0,0.07,0.0,0.15000000000000002,2018,07
16,180_4000,1,14,0,180,4000,2018-07,2017,1.0,0.010000000000000002,0.0,0.14,2018,07
17,45_1500,0,51376,0,45,1500,2018-07,2017,,0.0,0.0,513.7600000000001,2018,07
18,180_2500,0,23532,19,180,2500,2018-07,2017,0.0,0.0,0.19000000000000003,235.32000000000005,2018,07
19,135_1500,0,59707,0,135,1500,2018-07,2017,,0.0,0.0,597.0700000000002,2018,07
20,0_3500,1156,3387,49,0,3500,2018-07,2017,0.9593360995850623,11.560000000000002,0.4900000000000001,33.870000000000005,2018,07
21,225_4000,1,9,0,225,4000,2018-07,2017,1.0,0.010000000000000002,0.0,0.09000000000000002,2018,07
22,90_1500,0,49408,0,90,1500,2018-07,2017,,0.0,0.0,494.0800000000001,2018,07
23,135_3000,61,12382,40,135,3000,2018-07,2017,0.6039603960396039,0.6100000000000001,0.4000000000000001,123.82000000000002,2018,07
24,45_4500,0,0,0,45,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
25,225_2500,3,22701,15,225,2500,2018-07,2017,0.16666666666666666,0.030000000000000006,0.15000000000000002,227.01000000000005,2018,07
26,270_3500,454,2746,25,270,3500,2018-07,2017,0.9478079331941545,4.540000000000001,0.25000000000000006,27.460000000000004,2018,07
27,315_3500,881,3532,32,315,3500,2018-07,2017,0.9649507119386638,8.810000000000002,0.32000000000000006,35.32000000000001,2018,07
28,45_2000,0,32185,0,45,2000,2018-07,2017,,0.0,0.0,321.8500000000001,2018,07
29,90_3000,174,13201,85,90,3000,2018-07,2017,0.6718146718146718,1.7400000000000004,0.8500000000000002,132.01000000000002,2018,07
30,180_3500,318,2232,35,180,3500,2018-07,2017,0.9008498583569405,3.1800000000000006,0.3500000000000001,22.320000000000004,2018,07
31,0_4500,0,0,0,0,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
32,135_4000,1,14,1,135,4000,2018-07,2017,0.5,0.010000000000000002,0.010000000000000002,0.14,2018,07
33,90_2500,1,27594,4,90,2500,2018-07,2017,0.2,0.010000000000000002,0.04000000000000001,275.94000000000005,2018,07
34,135_2500,1,26251,0,135,2500,2018-07,2017,1.0,0.010000000000000002,0.0,262.51000000000005,2018,07
35,315_2000,0,39226,0,315,2000,2018-07,2017,,0.0,0.0,392.2600000000001,2018,07
36,0_2000,0,35456,0,0,2000,2018-07,2017,,0.0,0.0,354.56000000000006,2018,07
37,270_4500,0,0,0,270,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
38,315_4500,0,0,0,315,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
39,225_3500,244,2280,19,225,3500,2018-07,2017,0.9277566539923955,2.4400000000000004,0.19000000000000003,22.800000000000004,2018,07
40,90_4000,2,20,0,90,4000,2018-07,2017,1.0,0.020000000000000004,0.0,0.20000000000000004,2018,07
41,270_2000,0,35246,0,270,2000,2018-07,2017,,0.0,0.0,352.4600000000001,2018,07
42,315_1500,0,63820,0,315,1500,2018-07,2017,,0.0,0.0,638.2000000000002,2018,07
43,180_2000,4,33139,1,180,2000,2018-07,2017,0.8,0.04000000000000001,0.010000000000000002,331.39000000000004,2018,07
44,180_4500,0,0,0,180,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
45,45_3500,888,3164,57,45,3500,2018-07,2017,0.9396825396825397,8.880000000000003,0.5700000000000001,31.640000000000008,2018,07
46,0_1500,0,65477,0,0,1500,2018-07,2017,,0.0,0.0,654.7700000000001,2018,07
47,270_1500,0,49944,0,270,1500,2018-07,2017,,0.0,0.0,499.4400000000001,2018,07
48,90_3500,615,2915,52,90,3500,2018-07,2017,0.9220389805097451,6.150000000000001,0.5200000000000001,29.150000000000006,2018,07
49,135_3500,478,2452,32,135,3500,2018-07,2017,0.9372549019607843,4.780000000000001,0.32000000000000006,24.520000000000003,2018,07
50,315_3000,537,15789,159,315,3000,2018-07,2017,0.771551724137931,5.370000000000001,1.5900000000000003,157.89000000000004,2018,07
51,0_3000,1034,15932,229,0,3000,2018-07,2017,0.8186856690419636,10.340000000000002,2.2900000000000005,159.32000000000002,2018,07
52,225_2000,0,27108,0,225,2000,2018-07,2017,,0.0,0.0,271.08000000000004,2018,07
53,270_3000,202,14820,111,270,3000,2018-07,2017,0.645367412140575,2.0200000000000005,1.1100000000000003,148.20000000000002,2018,07
54,45_4000,2,7,0,45,4000,2018-07,2017,1.0,0.020000000000000004,0.0,0.07,2018,07
55,225_4500,0,0,0,225,4500,2018-07,2017,,0.0,0.0,0.0,2018,07
0,180_3000,129,11089,85,180,3000,2020-08,2020,0.602803738317757,1.2900000000000003,0.8500000000000002,110.89000000000001,2020,08
1,45_2500,4,26276,0,45,2500,2020-08,2020,1.0,0.04000000000000001,0.0,262.76000000000005,2020,08
2,0_2500,5,26644,2,0,2500,2020-08,2020,0.7142857142857143,0.05000000000000001,0.020000000000000004,266.44000000000005,2020,08
3,180_1500,0,60409,0,180,1500,2020-08,2020,,0.0,0.0,604.0900000000001,2020,08
4,135_2000,0,35129,0,135,2000,2020-08,2020,,0.0,0.0,351.2900000000001,2020,08
5,0_4000,12,20,0,0,4000,2020-08,2020,1.0,0.12000000000000002,0.0,0.20000000000000004,2020,08
6,225_3000,117,12675,68,225,3000,2020-08,2020,0.6324324324324324,1.1700000000000002,0.6800000000000002,126.75000000000003,2020,08
7,315_4000,8,25,0,315,4000,2020-08,2020,1.0,0.08000000000000002,0.0,0.25000000000000006,2020,08
8,135_4500,0,0,0,135,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
9,90_4500,0,0,0,90,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
10,225_1500,0,46051,0,225,1500,2020-08,2020,,0.0,0.0,460.5100000000001,2020,08
11,90_2000,0,34105,0,90,2000,2020-08,2020,,0.0,0.0,341.05000000000007,2020,08
12,270_2500,6,30397,1,270,2500,2020-08,2020,0.8571428571428571,0.06000000000000001,0.010000000000000002,303.9700000000001,2020,08
13,315_2500,5,30520,2,315,2500,2020-08,2020,0.7142857142857143,0.05000000000000001,0.020000000000000004,305.20000000000005,2020,08
14,45_3000,1196,14562,152,45,3000,2020-08,2020,0.887240356083086,11.960000000000003,1.5200000000000002,145.62000000000003,2020,08
15,270_4000,4,15,0,270,4000,2020-08,2020,1.0,0.04000000000000001,0.0,0.15000000000000002,2020,08
16,180_4000,1,14,0,180,4000,2020-08,2020,1.0,0.010000000000000002,0.0,0.14,2020,08
17,45_1500,0,51376,0,45,1500,2020-08,2020,,0.0,0.0,513.7600000000001,2020,08
18,180_2500,0,23532,1,180,2500,2020-08,2020,0.0,0.0,0.010000000000000002,235.32000000000005,2020,08
19,135_1500,0,59707,0,135,1500,2020-08,2020,,0.0,0.0,597.0700000000002,2020,08
20,0_3500,1642,3387,52,0,3500,2020-08,2020,0.9693034238488784,16.42,0.5200000000000001,33.870000000000005,2020,08
21,225_4000,0,9,0,225,4000,2020-08,2020,,0.0,0.0,0.09000000000000002,2020,08
